sample_id,ground_truth_san_raw,ground_truth_posformer_raw,ground_truth_san_no_limits,ground_truth_posformer_no_limits,gt_equal_raw,gt_equal_after_remove_limits,san_prediction_raw,posformer_prediction_raw,san_prediction_no_limits,posformer_prediction_no_limits,san_correct_normalized_gt_san,posformer_correct_normalized_gt_san,outcome_normalized_gt_san,san_correct_normalized_gt_posformer,posformer_correct_normalized_gt_posformer,outcome_normalized_gt_posformer
512_em_283,x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },True,True,x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },True,True,both_correct,True,True,both_correct
512_em_284,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,True,True,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,True,True,both_correct,True,True,both_correct
512_em_285,X _ { n } ^ { 2 },X _ { n } ^ { 2 },X _ { n } ^ { 2 },X _ { n } ^ { 2 },True,True,X _ { n } ^ { 2 },X _ { n } ^ { 2 },X _ { n } ^ { 2 },X _ { n } ^ { 2 },True,True,both_correct,True,True,both_correct
512_em_286,\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },True,True,\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },True,True,both_correct,True,True,both_correct
512_em_287,\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },True,True,\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },True,True,both_correct,True,True,both_correct
512_em_288,2 m,2 m,2 m,2 m,True,True,2 m,2 m,2 m,2 m,True,True,both_correct,True,True,both_correct
512_em_289,\frac { 1 } { 8 },\frac { 1 } { 8 },\frac { 1 } { 8 },\frac { 1 } { 8 },True,True,\frac { 1 } { \gamma },\frac { 1 } { 8 },\frac { 1 } { \gamma },\frac { 1 } { 8 },False,True,posformer_only,False,True,posformer_only
512_em_290,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,2 \sum \limits _ { x = 1 } ^ { n } x - \sum \limits _ { x = 1 } ^ { n } 1,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,False,True,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,2 \sum \limits _ { x = 1 } ^ { n } x - \sum \limits _ { X = 1 } ^ { n } 1,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,2 \sum _ { x = 1 } ^ { n } x - \sum _ { X = 1 } ^ { n } 1,True,False,san_only,True,False,san_only
512_em_291,2 . 9 9 9 9,2 . 9 9 9 9,2 . 9 9 9 9,2 . 9 9 9 9,True,True,2 . 9 9 9 9,2 . 9 9 9,2 . 9 9 9 9,2 . 9 9 9,True,False,san_only,True,False,san_only
512_em_292,\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 },True,True,\int ( \sin ( t ) + t ) d t = - ( \cos ( t ) \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t + \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) + t ) d t = - ( \cos ( t ) \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t + \frac { 1 } { 2 } t ^ { 2 },False,False,both_wrong,False,False,both_wrong
512_em_293,\lim _ { n \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },\lim \limits _ { n \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },\lim _ { n \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },\lim _ { n \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },False,True,\lim _ { x \rightarrow \infty } \frac { 2 n ^ { 2 } + 3 n + 1 } { 3 } = n ^ { 2 },\lim \limits _ { x \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },\lim _ { x \rightarrow \infty } \frac { 2 n ^ { 2 } + 3 n + 1 } { 3 } = n ^ { 2 },\lim _ { x \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },False,False,both_wrong,False,False,both_wrong
512_em_294,4 x = x + x + x + x,4 x = x + x + x + x,4 x = x + x + x + x,4 x = x + x + x + x,True,True,4 x = x + x + x + x,4 x = x + x + x + x,4 x = x + x + x + x,4 x = x + x + x + x,True,True,both_correct,True,True,both_correct
512_em_295,"a , \ldots , f","a , \ldots , f","a , \ldots , f","a , \ldots , f",True,True,"a , \ldots , f","a , \ldots , f","a , \ldots , f","a , \ldots , f",True,True,both_correct,True,True,both_correct
512_em_296,k g,k g,k g,k g,True,True,k g,k g,k g,k g,True,True,both_correct,True,True,both_correct
512_em_297,a l l z,a l l z,a l l z,a l l z,True,True,a ( 1 z,a l 1 z,a ( 1 z,a l 1 z,False,False,both_wrong,False,False,both_wrong
512_em_298,\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },True,True,\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },True,True,both_correct,True,True,both_correct
512_em_299,p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),True,True,p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),True,True,both_correct,True,True,both_correct
513_em_300,\log _ { a } x y = \log _ { a } x + \log _ { a } y,\log _ { a } x y = \log _ { a } x + \log _ { a } y,\log _ { a } x y = \log _ { a } x + \log _ { a } y,\log _ { a } x y = \log _ { a } x + \log _ { a } y,True,True,\log _ { a } x y = \log _ { a } x + \log _ { 4 } y,\log _ { a } x y = \log _ { a } x + \log _ { q } y,\log _ { a } x y = \log _ { a } x + \log _ { 4 } y,\log _ { a } x y = \log _ { a } x + \log _ { q } y,False,False,both_wrong,False,False,both_wrong
513_em_301,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,True,True,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,True,True,both_correct,True,True,both_correct
513_em_302,c \geq b,c \geq b,c \geq b,c \geq b,True,True,c \geq b,c \geq b,c \geq b,c \geq b,True,True,both_correct,True,True,both_correct
513_em_303,\frac { 2 } { \sqrt { 3 } - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 } + 1,\frac { 2 } { \sqrt { 3 } - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 } + 1,\frac { 2 } { \sqrt { 3 } - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 } + 1,\frac { 2 } { \sqrt { 3 } - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 } + 1,True,True,\frac { 2 } { \sqrt { 3 - 1 } } \times \frac { \sqrt { 3 + 1 } } { \sqrt { 3 + 1 } } = \frac { 2 ( \sqrt { 3 + 1 ) } + \sqrt { 3 } + 1 } { 3 - 1 },\frac { 2 } { \sqrt { 3 - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 + 1 },\frac { 2 } { \sqrt { 3 - 1 } } \times \frac { \sqrt { 3 + 1 } } { \sqrt { 3 + 1 } } = \frac { 2 ( \sqrt { 3 + 1 ) } + \sqrt { 3 } + 1 } { 3 - 1 },\frac { 2 } { \sqrt { 3 - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 + 1 },False,False,both_wrong,False,False,both_wrong
513_em_304,\pi d = 2 \pi r,\pi d = 2 \pi r,\pi d = 2 \pi r,\pi d = 2 \pi r,True,True,\pi d = 2 \pi r,y + d = 2 \pi r,\pi d = 2 \pi r,y + d = 2 \pi r,True,False,san_only,True,False,san_only
513_em_305,\cos ( \beta ),\cos ( \beta ),\cos ( \beta ),\cos ( \beta ),True,True,\cos ( \beta ),\cos ( \beta ),\cos ( \beta ),\cos ( \beta ),True,True,both_correct,True,True,both_correct
513_em_306,R _ { f },R _ { f },R _ { f },R _ { f },True,True,R _ { \gamma },R _ { p },R _ { \gamma },R _ { p },False,False,both_wrong,False,False,both_wrong
513_em_307,x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),True,True,x ( x ^ { 2 } - 2 y y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 y y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),False,False,both_wrong,False,False,both_wrong
513_em_308,[ a ] [ b ] = [ a b ],[ a ] [ b ] = [ a b ],[ a ] [ b ] = [ a b ],[ a ] [ b ] = [ a b ],True,True,[ [ ] \sqrt { b } ] = [ a b ],[ a ] \sqrt [ b ] = [ a b ],[ [ ] \sqrt { b } ] = [ a b ],[ a ] \sqrt [ b ] = [ a b ],False,False,both_wrong,False,False,both_wrong
513_em_309,( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),True,True,( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),True,True,both_correct,True,True,both_correct
513_em_310,8 + 7,8 + 7,8 + 7,8 + 7,True,True,8 + 7,8 + 7,8 + 7,8 + 7,True,True,both_correct,True,True,both_correct
513_em_311,1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },True,True,1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },True,True,both_correct,True,True,both_correct
513_em_312,( \cos \theta + i \sin \theta ) ^ { n } = \cos n \theta + i \sin n \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos n \theta + i \sin n \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos n \theta + i \sin n \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos n \theta + i \sin n \theta,True,True,( \cos \theta + i \sin \theta ) ^ { n } = \cos \theta + i \sin \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos \theta + i \sin \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos \theta + i \sin \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos \theta + i \sin \theta,False,False,both_wrong,False,False,both_wrong
513_em_313,P _ { 1 },P _ { 1 },P _ { 1 },P _ { 1 },True,True,P _ { 1 },p _ { 1 },P _ { 1 },p _ { 1 },True,False,san_only,True,False,san_only
513_em_314,\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x,\int \limits _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x,\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x,\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x,False,True,\int _ { 1 } ^ { 1 } f ( x ) - y ( 2 ) ^ { 2 } d x,\int \limits _ { 1 } ^ { 1 } f ( ( 3 ) - y _ { 2 } ) ^ { 2 } d x,\int _ { 1 } ^ { 1 } f ( x ) - y ( 2 ) ^ { 2 } d x,\int _ { 1 } ^ { 1 } f ( ( 3 ) - y _ { 2 } ) ^ { 2 } d x,False,False,both_wrong,False,False,both_wrong
513_em_316,\lim F _ { x _ { n } } ( a ) = F _ { x } ( a ),\lim F _ { x _ { n } } ( a ) = F _ { x } ( a ),\lim F _ { x _ { n } } ( a ) = F _ { x } ( a ),\lim F _ { x _ { n } } ( a ) = F _ { x } ( a ),True,True,\lim _ { x } r _ { n } ( a ) = f _ { x } ( a ),\lim \limits _ { x } F _ { n } ( a ) = F _ { x } ( a ),\lim _ { x } r _ { n } ( a ) = f _ { x } ( a ),\lim _ { x } F _ { n } ( a ) = F _ { x } ( a ),False,False,both_wrong,False,False,both_wrong
513_em_317,\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },True,True,\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },True,True,both_correct,True,True,both_correct
513_em_318,z - w \neq w - z,z - w \neq w - z,z - w \neq w - z,z - w \neq w - z,True,True,z - w \neq w - z,z - w \neq w - z,z - w \neq w - z,z - w \neq w - z,True,True,both_correct,True,True,both_correct
513_em_319,x > A,x > A,x > A,x > A,True,True,x > A,x > A,x > A,x > A,True,True,both_correct,True,True,both_correct
513_em_320,k N,k N,k N,k N,True,True,k N,k N,k N,k N,True,True,both_correct,True,True,both_correct
513_em_321,"q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }",True,True,"q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }",True,True,both_correct,True,True,both_correct
513_em_322,x _ { L L } \leq x _ { L },x _ { L L } \leq x _ { L },x _ { L L } \leq x _ { L },x _ { L L } \leq x _ { L },True,True,x _ { L } \leq x _ { L },x _ { L } \leq x _ { L },x _ { L } \leq x _ { L },x _ { L } \leq x _ { L },False,False,both_wrong,False,False,both_wrong
513_em_323,\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },True,True,\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },True,True,both_correct,True,True,both_correct
513_em_324,\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },True,True,\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },True,True,both_correct,True,True,both_correct
514_em_325,\frac { x \times x \times x \times x \times x } { x \times x \times x },\frac { x \times x \times x \times x \times x } { x \times x \times x },\frac { x \times x \times x \times x \times x } { x \times x \times x },\frac { x \times x \times x \times x \times x } { x \times x \times x },True,True,\frac { x x x \times x \times x \times x \times x \times x \times x } { x \times x },\frac { x \times x \times x \times x \times x \times x \times x \times x },\frac { x x x \times x \times x \times x \times x \times x \times x } { x \times x },\frac { x \times x \times x \times x \times x \times x \times x \times x },False,False,both_wrong,False,False,both_wrong
514_em_326,\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d u + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d u + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d u + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d u + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },True,True,\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d a + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d m + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d a + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d m + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },False,False,both_wrong,False,False,both_wrong
514_em_327,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,True,True,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,True,True,both_correct,True,True,both_correct
514_em_328,a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },True,True,a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },True,True,both_correct,True,True,both_correct
514_em_329,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },True,True,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },True,True,both_correct,True,True,both_correct
514_em_330,k g,k g,k g,k g,True,True,k g,k g,k g,k g,True,True,both_correct,True,True,both_correct
514_em_331,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,True,True,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,True,True,both_correct,True,True,both_correct
514_em_332,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,True,True,2 0 x - 8 y = 2 0,2 0 x - 8 y = z _ { 0 },2 0 x - 8 y = 2 0,2 0 x - 8 y = z _ { 0 },True,False,san_only,True,False,san_only
514_em_333,\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },True,True,\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },True,True,both_correct,True,True,both_correct
514_em_334,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),False,True,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( z _ { n + 1 } + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( z _ { n + 1 } + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),False,True,posformer_only,False,True,posformer_only
514_em_335,\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },True,True,\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },True,True,both_correct,True,True,both_correct
514_em_336,d s,d s,d s,d s,True,True,d s,d s,d s,d s,True,True,both_correct,True,True,both_correct
514_em_337,V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },True,True,V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },True,True,both_correct,True,True,both_correct
514_em_338,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,True,True,"8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z , 8 c ^ { 2 } z",8 z ^ { 7 } + 2 4 z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 < z ^ { 3 } + 8 C ^ { 3 } z ^ { 2 } z,"8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z , 8 c ^ { 2 } z",8 z ^ { 7 } + 2 4 z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 < z ^ { 3 } + 8 C ^ { 3 } z ^ { 2 } z,False,False,both_wrong,False,False,both_wrong
514_em_339,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },True,True,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },True,True,both_correct,True,True,both_correct
