sample_id,in_san_caption,in_posformer_caption,in_benchmark_csv,in_official_result_zip,posformer_filtered_reason,san_ground_truth,posformer_ground_truth,ground_truth_equal,san_image_file,posformer_image_member,san_height,san_width,posformer_height,posformer_width,same_shape,pixel_exact,pixel_mae,pixel_inverted_mae,binary_exact_threshold_128,binary_inverted_exact_threshold_128,binary_disagreement_fraction,official_posformer_prediction,benchmark_posformer_prediction,prediction_equal,official_posformer_correct,benchmark_posformer_correct,correctness_transition
RIT_2014_253,True,True,True,True,,( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_253_0.bmp,data/2014/img/RIT_2014_253.bmp,107,200,107,200,True,True,0.000000,255.000000,True,False,0.00000000,( y ^ { \frac { 1 } { 2 } } ) ^ { b } \leq ( x \frac { 1 } { b } ) ^ { b },( y ^ { \frac { 1 } { 2 } } ) ^ { b } \leq ( x \frac { 1 } { b } ) ^ { b },True,False,False,both_wrong
RIT_2014_254,True,True,True,True,,\frac { 1 } { 2 } \div \frac { 3 } { 4 },\frac { 1 } { 2 } \div \frac { 3 } { 4 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_254_0.bmp,data/2014/img/RIT_2014_254.bmp,144,258,144,258,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { 2 } \div \frac { 3 } { 4 },\frac { 1 } { 2 } \div \frac { 3 } { 4 },True,True,True,both_correct
RIT_2014_255,True,True,True,True,,m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - p _ { k - 1 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_255_0.bmp,data/2014/img/RIT_2014_255.bmp,100,279,100,279,True,True,0.000000,255.000000,True,False,0.00000000,m _ { k } = p _ { k } - f _ { k - 1 },m _ { k } = p _ { k } - f _ { k - 1 },True,False,False,both_wrong
RIT_2014_256,True,True,True,True,,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }","c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_256_0.bmp,data/2014/img/RIT_2014_256.bmp,127,379,127,379,True,True,0.000000,255.000000,True,False,0.00000000,"c _ { 1 } , c _ { 2 } , \ldots , c _ { 1 } , c _ { m _ { 1 } + 1 }","c _ { 1 } , c _ { 2 } , \ldots , c _ { 1 } , c _ { m _ { 1 } + 1 }",True,False,False,both_wrong
RIT_2014_257,True,True,True,True,,\frac { 1 1 } { 3 } \sqrt { 3 },\frac { 1 1 } { 3 } \sqrt { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_257_0.bmp,data/2014/img/RIT_2014_257.bmp,98,136,98,136,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 1 } { 3 } \sqrt { 3 },\frac { 1 1 } { 3 } \sqrt { 3 },True,True,True,both_correct
RIT_2014_258,True,True,True,True,,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_258_0.bmp,data/2014/img/RIT_2014_258.bmp,118,270,118,270,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },True,True,True,both_correct
RIT_2014_259,True,True,True,True,,- \sum _ { i } P _ { i } \log _ { n } P _ { i },- \sum \limits _ { i } P _ { i } \log _ { n } P _ { i },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_259_0.bmp,data/2014/img/RIT_2014_259.bmp,115,256,115,256,True,True,0.000000,255.000000,True,False,0.00000000,- \sum \limits _ { i } P _ { n } \log _ { n } \theta _ { i },- \sum \limits _ { i } P _ { n } \log _ { n } \theta _ { i },True,False,False,both_wrong
RIT_2014_26,True,True,True,True,,a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_26_0.bmp,data/2014/img/RIT_2014_26.bmp,152,418,152,418,True,True,0.000000,255.000000,True,False,0.00000000,a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },True,True,True,both_correct
RIT_2014_260,True,True,True,True,,\beta \neq 0,\beta \neq 0,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_260_0.bmp,data/2014/img/RIT_2014_260.bmp,61,82,61,82,True,True,0.000000,255.000000,True,False,0.00000000,\beta \neq 0,\beta \neq 0,True,True,True,both_correct
RIT_2014_261,True,True,True,True,,d \neq 0,d \neq 0,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_261_0.bmp,data/2014/img/RIT_2014_261.bmp,77,136,77,136,True,True,0.000000,255.000000,True,False,0.00000000,d \neq 0,d \neq 0,True,True,True,both_correct
RIT_2014_262,True,True,True,True,,2 x ^ { 2 } + 8 x + 8 - 6,2 x ^ { 2 } + 8 x + 8 - 6,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_262_0.bmp,data/2014/img/RIT_2014_262.bmp,99,511,99,511,True,True,0.000000,255.000000,True,False,0.00000000,2 x ^ { 2 } + 8 x + 8 - 6,2 x ^ { 2 } + 8 x + 8 - 6,True,True,True,both_correct
RIT_2014_263,True,True,True,True,,x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_263_0.bmp,data/2014/img/RIT_2014_263.bmp,112,503,112,503,True,True,0.000000,255.000000,True,False,0.00000000,"x _ { 1 } = a _ { 1 } , y _ { 1 } + a _ { 1 2 } y _ { 2 }","x _ { 1 } = a _ { 1 } , y _ { 1 } + a _ { 1 2 } y _ { 2 }",True,False,False,both_wrong
RIT_2014_264,True,True,True,True,,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_264_0.bmp,data/2014/img/RIT_2014_264.bmp,160,407,160,407,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,True,True,True,both_correct
RIT_2014_265,True,True,True,True,,u u _ { x } + u _ { y } + u _ { t } = y,u u _ { x } + u _ { y } + u _ { t } = y,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_265_0.bmp,data/2014/img/RIT_2014_265.bmp,93,388,93,388,True,True,0.000000,255.000000,True,False,0.00000000,u u _ { x } + u _ { y } + u _ { t } = y,u u _ { x } + u _ { y } + u _ { t } = y,True,True,True,both_correct
RIT_2014_266,True,True,True,True,,\sum \alpha = 3 p = - 2 1,\sum \alpha = 3 p = - 2 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_266_0.bmp,data/2014/img/RIT_2014_266.bmp,73,376,73,376,True,True,0.000000,255.000000,True,False,0.00000000,\sum \alpha = 3 p = - 2 1,\sum \alpha = 3 p = - 2 1,True,True,True,both_correct
RIT_2014_267,True,True,True,True,,\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f,\int \limits _ { a } ^ { c } f + \int \limits _ { c } ^ { b } f = \int \limits _ { a } ^ { b } f,False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_267_0.bmp,data/2014/img/RIT_2014_267.bmp,103,260,103,260,True,True,0.000000,255.000000,True,False,0.00000000,\int \limits _ { a } ^ { c } f + \int \limits _ { c } ^ { b } f = \int \limits _ { a } ^ { b } f,\int \limits _ { a } ^ { c } f + \int \limits _ { c } ^ { b } f = \int \limits _ { a } ^ { b } f,True,True,False,official_only
RIT_2014_268,True,True,True,True,,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_268_0.bmp,data/2014/img/RIT_2014_268.bmp,111,341,111,341,True,True,0.000000,255.000000,True,False,0.00000000,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,True,True,True,both_correct
RIT_2014_269,True,True,True,True,,B B ^ { - 1 },B B ^ { - 1 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_269_0.bmp,data/2014/img/RIT_2014_269.bmp,75,108,75,108,True,True,0.000000,255.000000,True,False,0.00000000,3 B ^ { - 1 },3 B ^ { - 1 },True,False,False,both_wrong
RIT_2014_27,True,True,True,True,,\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_27_0.bmp,data/2014/img/RIT_2014_27.bmp,96,240,96,240,True,True,0.000000,255.000000,True,False,0.00000000,\log _ { b } ( y ^ { 2 } ) = a \log _ { 0 } ( y ),\log _ { b } ( y ^ { 2 } ) = a \log _ { 0 } ( y ),True,False,False,both_wrong
RIT_2014_270,True,True,True,True,,c \neq 2,c \neq 2,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_270_0.bmp,data/2014/img/RIT_2014_270.bmp,70,171,70,171,True,True,0.000000,255.000000,True,False,0.00000000,c \neq 2,c \neq 2,True,True,True,both_correct
RIT_2014_271,True,True,True,True,,\log _ { u } N,\log _ { u } N,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_271_0.bmp,data/2014/img/RIT_2014_271.bmp,84,128,84,128,True,True,0.000000,255.000000,True,False,0.00000000,\log _ { u } N,\log _ { u } N,True,True,True,both_correct
RIT_2014_272,True,True,True,True,,4 0,4 0,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_272_0.bmp,data/2014/img/RIT_2014_272.bmp,64,72,64,72,True,True,0.000000,255.000000,True,False,0.00000000,4 0,4 0,True,True,True,both_correct
RIT_2014_273,True,True,True,True,,\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_273_0.bmp,data/2014/img/RIT_2014_273.bmp,168,379,168,379,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },True,True,True,both_correct
RIT_2014_274,True,True,True,True,,\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_274_0.bmp,data/2014/img/RIT_2014_274.bmp,76,320,76,320,True,True,0.000000,255.000000,True,False,0.00000000,\alpha ( a b ) = ( ( a a ) ) b = a ( x y ),\alpha ( a b ) = ( ( a a ) ) b = a ( x y ),True,False,False,both_wrong
RIT_2014_275,True,True,True,True,,s \neq 1,s \neq 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_275_0.bmp,data/2014/img/RIT_2014_275.bmp,67,143,67,143,True,True,0.000000,255.000000,True,False,0.00000000,s \neq 1,s \neq 1,True,True,True,both_correct
RIT_2014_276,True,True,True,True,,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_276_0.bmp,data/2014/img/RIT_2014_276.bmp,134,513,134,513,True,True,0.000000,255.000000,True,False,0.00000000,\sigma = \frac { 1 } { 2 } n _ { 1 } + \frac { 1 } { 2 } y _ { 2 2 } - y _ { 1 2 },\sigma = \frac { 1 } { 2 } n _ { 1 } + \frac { 1 } { 2 } y _ { 2 2 } - y _ { 1 2 },True,False,False,both_wrong
RIT_2014_277,True,True,True,True,,"m , n","m , n",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_277_0.bmp,data/2014/img/RIT_2014_277.bmp,70,130,70,130,True,True,0.000000,255.000000,True,False,0.00000000,"m , n","m , n",True,True,True,both_correct
RIT_2014_278,True,True,True,True,,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_278_0.bmp,data/2014/img/RIT_2014_278.bmp,135,350,135,350,True,True,0.000000,255.000000,True,False,0.00000000,\lim \frac { | a _ { n + 1 } x ) } { | a _ { n } 1 } > 1,\lim \frac { | a _ { n + 1 } x ) } { | a _ { n } 1 } > 1,True,False,False,both_wrong
RIT_2014_279,True,True,True,True,,4 - 4 + 4 - \sqrt { 4 },4 - 4 + 4 - \sqrt { 4 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_279_0.bmp,data/2014/img/RIT_2014_279.bmp,83,249,83,249,True,True,0.000000,255.000000,True,False,0.00000000,4 - 4 + 4 - \sqrt { 4 },4 - 4 + 4 - \sqrt { 4 },True,True,True,both_correct
RIT_2014_28,True,True,True,True,,\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_28_0.bmp,data/2014/img/RIT_2014_28.bmp,120,239,120,239,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { \frac { 5 } { 4 } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },\sqrt { \frac { 5 } { 4 } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },True,False,False,both_wrong
RIT_2014_280,True,True,True,True,,\sqrt { 9 } + \sqrt { 1 6 },\sqrt { 9 } + \sqrt { 1 6 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_280_0.bmp,data/2014/img/RIT_2014_280.bmp,68,176,68,176,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { 9 } + \sqrt { 1 6 },\sqrt { 9 } + \sqrt { 1 6 },True,True,True,both_correct
RIT_2014_281,True,True,True,True,,"1 0 0 , 0 0 0","1 0 0 , 0 0 0",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_281_0.bmp,data/2014/img/RIT_2014_281.bmp,67,152,67,152,True,True,0.000000,255.000000,True,False,0.00000000,1 0 0 . 0 0 0,1 0 0 . 0 0 0,True,False,False,both_wrong
RIT_2014_282,True,True,True,True,,\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_282_0.bmp,data/2014/img/RIT_2014_282.bmp,133,355,133,355,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },True,True,True,both_correct
RIT_2014_283,True,True,True,True,,s = 2 5 8 5 7,s = 2 5 8 5 7,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_283_0.bmp,data/2014/img/RIT_2014_283.bmp,78,206,78,206,True,True,0.000000,255.000000,True,False,0.00000000,5 = 2 5 8 5 7,5 = 2 5 8 5 7,True,False,False,both_wrong
RIT_2014_284,True,True,True,True,,- 3 9,- 3 9,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_284_0.bmp,data/2014/img/RIT_2014_284.bmp,55,90,55,90,True,True,0.000000,255.000000,True,False,0.00000000,- 3 9,- 3 9,True,True,True,both_correct
RIT_2014_285,True,True,True,True,,m i l l i,m i l l i,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_285_0.bmp,data/2014/img/RIT_2014_285.bmp,72,104,72,104,True,True,0.000000,255.000000,True,False,0.00000000,m i ) / j,m i ) / j,True,False,False,both_wrong
RIT_2014_286,True,True,True,True,,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_286_0.bmp,data/2014/img/RIT_2014_286.bmp,108,872,108,872,True,True,0.000000,255.000000,True,False,0.00000000,x ^ { 2 } - y ^ { 2 } = x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,True,False,False,both_wrong
RIT_2014_287,True,True,True,True,,\log x - \log y = \log ( \frac { x } { y } ),\log x - \log y = \log ( \frac { x } { y } ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_287_0.bmp,data/2014/img/RIT_2014_287.bmp,123,373,123,373,True,True,0.000000,255.000000,True,False,0.00000000,\log x - \log y = \log ( \frac { x } { y } ),\log x - \log y = \log ( \frac { x } { y } ),True,True,True,both_correct
RIT_2014_288,True,True,True,True,,\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_288_0.bmp,data/2014/img/RIT_2014_288.bmp,89,314,89,314,True,True,0.000000,255.000000,True,False,0.00000000,\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),True,True,True,both_correct
RIT_2014_289,True,True,True,True,,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_289_0.bmp,data/2014/img/RIT_2014_289.bmp,77,182,77,182,True,True,0.000000,255.000000,True,False,0.00000000,- ( y | \leq y \leq | y ),- ( y | \leq y \leq | y ),True,False,False,both_wrong
RIT_2014_29,True,True,True,True,,- 7,- 7,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_29_0.bmp,data/2014/img/RIT_2014_29.bmp,54,53,54,53,True,True,0.000000,255.000000,True,False,0.00000000,- 7,- 7,True,True,True,both_correct
RIT_2014_290,True,True,True,True,,\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n },\sum \limits _ { k = 1 } ^ { N } a _ { n } \leq \sum \limits _ { k = 1 } ^ { N } b _ { n } \leq \sum \limits _ { n = 1 } ^ { \infty } b _ { n },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_290_0.bmp,data/2014/img/RIT_2014_290.bmp,179,395,179,395,True,True,0.000000,255.000015,True,False,0.00000000,\sum \limits _ { k = 1 } ^ { N } a _ { n } \leq \sum \limits _ { k = 1 } ^ { N } b _ { n } \leq \sum \limits _ { i = 1 } ^ { \infty } b _ { n },\sum \limits _ { k = 1 } ^ { N } a _ { n } \leq \sum \limits _ { k = 1 } ^ { N } b _ { n } \leq \sum \limits _ { i = 1 } ^ { \infty } b _ { n },True,False,False,both_wrong
RIT_2014_291,True,True,True,True,,\mu m,\mu m,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_291_0.bmp,data/2014/img/RIT_2014_291.bmp,64,123,64,123,True,True,0.000000,255.000000,True,False,0.00000000,u m,u m,True,False,False,both_wrong
RIT_2014_292,True,True,True,True,,x - 8,x - 8,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_292_0.bmp,data/2014/img/RIT_2014_292.bmp,75,142,75,142,True,True,0.000000,255.000000,True,False,0.00000000,x - 8,x - 8,True,True,True,both_correct
RIT_2014_293,True,True,True,True,,\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_293_0.bmp,data/2014/img/RIT_2014_293.bmp,142,463,142,463,True,True,0.000000,255.000000,True,False,0.00000000,\tan ( z _ { t } ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( t ) },\tan ( z _ { t } ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( t ) },True,False,False,both_wrong
RIT_2014_294,True,True,True,True,,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_294_0.bmp,data/2014/img/RIT_2014_294.bmp,75,188,75,188,True,True,0.000000,255.000000,True,False,0.00000000,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,True,True,True,both_correct
RIT_2014_295,True,True,True,True,,\lim _ { y \rightarrow x } f ( x ),\lim \limits _ { y \rightarrow x } f ( x ),False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_295_0.bmp,data/2014/img/RIT_2014_295.bmp,133,254,133,254,True,True,0.000000,255.000000,True,False,0.00000000,\lim \limits _ { y \rightarrow x } f ( x ),\lim \limits _ { y \rightarrow x } f ( x ),True,True,False,official_only
RIT_2014_296,True,True,True,True,,\theta + e \alpha,\theta + e \alpha,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_296_0.bmp,data/2014/img/RIT_2014_296.bmp,74,210,74,210,True,True,0.000000,255.000000,True,False,0.00000000,\theta + e \alpha,\theta + e \alpha,True,True,True,both_correct
RIT_2014_297,True,True,True,True,,( z + 1 ) ( z + 2 ),( z + 1 ) ( z + 2 ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_297_0.bmp,data/2014/img/RIT_2014_297.bmp,86,255,86,255,True,True,0.000000,255.000000,True,False,0.00000000,( z + 1 ) ( z + 2 ),( z + 1 ) ( z + 2 ),True,True,True,both_correct
RIT_2014_298,True,True,True,True,,\Delta ^ { k x },\Delta ^ { k x },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_298_0.bmp,data/2014/img/RIT_2014_298.bmp,90,153,90,153,True,True,0.000000,255.000000,True,False,0.00000000,\Delta k _ { X },\Delta k _ { X },True,False,False,both_wrong
RIT_2014_299,True,True,True,True,,8 9 7,8 9 7,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_299_0.bmp,data/2014/img/RIT_2014_299.bmp,60,99,60,99,True,True,0.000000,255.000000,True,False,0.00000000,8 9 7,8 9 7,True,True,True,both_correct
RIT_2014_3,True,True,True,True,,d = \frac { 2 r \tan a \tan b } { \tan a + \tan b },d = \frac { 2 r \tan a \tan b } { \tan a + \tan b },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_3_0.bmp,data/2014/img/RIT_2014_3.bmp,170,514,170,514,True,True,0.000000,255.000000,True,False,0.00000000,d = \frac { 2 r \tan a \tan b } { \tan a + \tan b },d = \frac { 2 r \tan a \tan b } { \tan a + \tan b },True,True,True,both_correct
