id,category,left_gt,right_gt,left_dimensions,right_dimensions,image_bytes_equal
UN19wb_1109_em_1015,identical,\sqrt { - t },\sqrt { - t },148x95,98x66,false
UN19wb_1109_em_1016,identical,n + n,n + n,116x50,152x59,false
UN19wb_1109_em_1017,identical,8 \times 7,8 \times 7,119x63,115x60,false
UN19wb_1109_em_1018,identical,x = y \tan \theta,x = y \tan \theta,218x62,346x85,false
UN19wb_1109_em_1019,identical,S ^ { 2 } \times S ^ { 2 } \times S ^ { 2 } \times S ^ { 2 },S ^ { 2 } \times S ^ { 2 } \times S ^ { 2 } \times S ^ { 2 },371x83,379x83,false
UN19wb_1110_em_1020,identical,p \geq 7,p \geq 7,183x84,124x62,false
UN19wb_1110_em_1021,identical,B = \frac { 2 \beta } { \alpha } ( \frac { \pi \alpha } { \sin \pi \alpha } ) ^ { 2 },B = \frac { 2 \beta } { \alpha } ( \frac { \pi \alpha } { \sin \pi \alpha } ) ^ { 2 },445x136,393x121,false
UN19wb_1110_em_1022,identical,\frac { 6 } { \sqrt { 7 } },\frac { 6 } { \sqrt { 7 } },112x129,94x108,false
UN19wb_1110_em_1023,identical,- x - a,- x - a,190x45,341x61,false
UN19wb_1110_em_1024,residual,y ^ { 2 } = ( { y ^ { 1 } } ) ^ { 2 } + \ldots + ( { y ^ { 6 } } ) ^ { 2 },y ^ { 2 } = ( y ^ { 1 } ) ^ { 2 } + \ldots + ( y ^ { 6 } ) ^ { 2 },544x113,423x92,false
UN19wb_1110_em_1025,identical,+ 7 8,+ 7 8,177x91,100x58,false
UN19wb_1110_em_1026,identical,A d S _ { 3 } \times S ^ { 3 } \times S ^ { 3 } \times S ^ { 1 },A d S _ { 3 } \times S ^ { 3 } \times S ^ { 3 } \times S ^ { 1 },565x116,397x87,false
UN19wb_1110_em_1027,only_limits,\lim _ { p \rightarrow \infty } u ( | p | ) = \infty,\lim \limits _ { p \rightarrow \infty } u ( | p | ) = \infty,414x111,381x103,false
UN19wb_1110_em_1028,only_limits,b _ { n } = \lim _ { \alpha \rightarrow 0 } b _ { n - \alpha },b _ { n } = \lim \limits _ { \alpha \rightarrow 0 } b _ { n - \alpha },371x88,552x119,false
UN19wb_1110_em_1029,identical,\int c _ { z },\int c _ { z },116x115,91x91,false
UN19wb_1110_em_1030,identical,\cos o \sigma,\cos o \sigma,163x56,200x64,false
UN19wb_1110_em_1031,identical,\frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 },\frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 },203x100,259x123,false
UN19wb_1110_em_1032,identical,\sin \beta _ { n } x,\sin \beta _ { n } x,271x78,260x75,false
UN19wb_1110_em_1033,identical,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1,477x85,490x85,false
UN19wb_1110_em_1034,identical,\int p d x,\int p d x,147x128,117x103,false
UN19wb_1111_em_1035,identical,0 < \frac { k \sqrt { 2 } } { \sqrt { 1 + k ^ { 2 } } } < 1,0 < \frac { k \sqrt { 2 } } { \sqrt { 1 + k ^ { 2 } } } < 1,305x137,313x140,false
UN19wb_1111_em_1036,identical,a = \sin \theta,a = \sin \theta,241x68,326x84,false
UN19wb_1111_em_1037,identical,j _ { 2 } = - ( \frac { n } { 2 } + 1 ) - ( \frac { m } { 2 } + \frac { 1 } { 2 } ) b ^ { - 2 },j _ { 2 } = - ( \frac { n } { 2 } + 1 ) - ( \frac { m } { 2 } + \frac { 1 } { 2 } ) b ^ { - 2 },526x106,531x107,false
UN19wb_1111_em_1038,identical,8 x ^ { 4 } - 8 x ^ { 2 } + 1,8 x ^ { 4 } - 8 x ^ { 2 } + 1,239x67,434x103,false
UN19wb_1111_em_1039,identical,9 \times 9 + 1 3 \times 1 3 - ( 3 + 3 + 1 ) = 2 4 3,9 \times 9 + 1 3 \times 1 3 - ( 3 + 3 + 1 ) = 2 4 3,457x68,665x87,false
UN19wb_1111_em_1040,identical,\pm \frac { 1 } { \sqrt { 1 3 2 } },\pm \frac { 1 } { \sqrt { 1 3 2 } },141x100,197x135,false
UN19wb_1111_em_1041,identical,( a b ) = \frac { 1 } { 2 } ( a b + b a ),( a b ) = \frac { 1 } { 2 } ( a b + b a ),318x86,347x92,false
UN19wb_1111_em_1042,identical,r = \sqrt { y ^ { a } y ^ { a } },r = \sqrt { y ^ { a } y ^ { a } },242x81,296x93,false
UN19wb_1111_em_1043,identical,\int d c,\int d c,102x98,83x80,false
UN19wb_1111_em_1044,identical,a \geq - \frac { 1 } { 4 },a \geq - \frac { 1 } { 4 },178x97,203x107,false
UN19wb_1111_em_1045,identical,\tan o = q \div p,\tan o = q \div p,229x69,290x81,false
UN19wb_1111_em_1046,identical,\beta = \sqrt { \frac { d - 2 } { d - 3 } },\beta = \sqrt { \frac { d - 2 } { d - 3 } },237x115,173x88,false
UN19wb_1111_em_1047,identical,\frac { 9 5 } { 3 3 },\frac { 9 5 } { 3 3 },92x103,111x125,false
UN19wb_1111_em_1048,identical,x ^ { 5 } - x ^ { 7 },x ^ { 5 } - x ^ { 7 },175x73,279x106,false
UN19wb_1111_em_1049,identical,f ^ { a b } = d a ^ { a b } + a ^ { a c } a ^ { c b },f ^ { a b } = d a ^ { a b } + a ^ { a c } a ^ { c b },379x123,505x156,false
UN19wb_1112_em_1050,identical,2 ^ { \frac { n - 2 } { n } } [ \frac { B ( 1 - n ) } { C ( 3 n - 4 ) } ] ^ { \frac { n - 2 } { 2 n } },2 ^ { \frac { n - 2 } { n } } [ \frac { B ( 1 - n ) } { C ( 3 n - 4 ) } ] ^ { \frac { n - 2 } { 2 n } },380x113,495x141,false
UN19wb_1112_em_1051,identical,\frac { 1 } { 8 } ( n ^ { 2 } + 5 n + 8 ),\frac { 1 } { 8 } ( n ^ { 2 } + 5 n + 8 ),308x110,306x109,false
UN19wb_1112_em_1052,identical,\sin ^ { 2 } u,\sin ^ { 2 } u,224x92,194x82,false
UN19wb_1112_em_1053,identical,+ 2 3 + 2 9,+ 2 3 + 2 9,290x78,195x59,false
UN19wb_1112_em_1054,only_limits,r + 1 = \sum _ { k } n _ { k },r + 1 = \sum \limits _ { k } n _ { k },318x130,267x111,false
UN19wb_1112_em_1055,identical,\sin y _ { 0 },\sin y _ { 0 },227x115,134x73,false
UN19wb_1112_em_1056,identical,- b j _ { 2 } = b + \frac { 1 } { 2 b },- b j _ { 2 } = b + \frac { 1 } { 2 b },303x95,317x97,false
UN19wb_1112_em_1057,residual,n { \times } n,n \times n,243x73,174x57,false
UN19wb_1112_em_1058,identical,h \rightarrow h h,h \rightarrow h h,281x111,165x73,false
UN19wb_1112_em_1059,identical,\sqrt { 1 + \beta ^ { 2 } },\sqrt { 1 + \beta ^ { 2 } },276x142,159x87,false
UN19wb_1112_em_1060,identical,\sum A _ { i },\sum A _ { i },195x166,87x77,false
UN19wb_1112_em_1061,identical,\sqrt { m n },\sqrt { m n },244x134,132x78,false
UN19wb_1112_em_1062,identical,\frac { ( s ^ { 2 } + t ^ { 2 } + u ^ { 2 } ) ^ { 2 } } { s t u },\frac { ( s ^ { 2 } + t ^ { 2 } + u ^ { 2 } ) ^ { 2 } } { s t u },337x137,394x157,false
UN19wb_1112_em_1063,identical,x ^ { k } t ( x ) d x,x ^ { k } t ( x ) d x,381x145,219x90,false
UN19wb_1112_em_1064,identical,\alpha = \frac { 1 } { \tan \theta },\alpha = \frac { 1 } { \tan \theta },246x118,201x99,false
UN19wb_1113_em_1065,identical,x d x = a _ { 1 } d x x + b _ { 1 } d y x + c _ { 1 } d x y + d _ { 1 } d y y,x d x = a _ { 1 } d x x + b _ { 1 } d y x + c _ { 1 } d x y + d _ { 1 } d y y,654x84,1281x141,false
UN19wb_1113_em_1066,residual,\cos { \alpha } = 1,\cos \alpha = 1,267x72,205x59,false
UN19wb_1113_em_1067,only_limits,f = \lim _ { N \rightarrow \infty } f _ { N - i },f = \lim \limits _ { N \rightarrow \infty } f _ { N - i },373x132,352x125,false
UN19wb_1113_em_1068,identical,f ^ { - 1 } f = f f ^ { - 1 } = 1,f ^ { - 1 } f = f f ^ { - 1 } = 1,436x100,286x73,false
UN19wb_1113_em_1069,identical,\sigma \sigma \sigma \sigma,\sigma \sigma \sigma \sigma,177x65,201x70,false
UN19wb_1113_em_1070,only_limits,B = \sum _ { y } n _ { y } ( y ),B = \sum \limits _ { y } n _ { y } ( y ),311x128,263x111,false
UN19wb_1113_em_1071,identical,\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta },\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta },197x189,131x126,false
UN19wb_1113_em_1072,identical,F = \frac { 1 } { 4 } F _ { a b } F ^ { a b },F = \frac { 1 } { 4 } F _ { a b } F ^ { a b },420x130,397x123,false
UN19wb_1113_em_1073,identical,\sqrt { r } + \sqrt { s } \geq 1,\sqrt { r } + \sqrt { s } \geq 1,356x93,245x70,false
UN19wb_1113_em_1074,identical,\sqrt { T } y ( t ),\sqrt { T } y ( t ),271x128,165x83,false
UN19wb_1113_em_1075,identical,- \frac { \sin \alpha ( \infty ) } { 2 \pi },- \frac { \sin \alpha ( \infty ) } { 2 \pi },264x139,325x168,false
UN19wb_1113_em_1076,identical,\beta = \frac { 1 } { 2 } \sqrt { n ^ { 2 } - 8 n + d },\beta = \frac { 1 } { 2 } \sqrt { n ^ { 2 } - 8 n + d },498x106,479x103,false
UN19wb_1113_em_1077,identical,\sqrt { - h },\sqrt { - h },206x134,85x61,false
UN19wb_1113_em_1078,identical,b = \pm \sqrt { \frac { 1 } { \sqrt { 1 - 4 c } } },b = \pm \sqrt { \frac { 1 } { \sqrt { 1 - 4 c } } },423x148,327x117,false
UN19wb_1113_em_1079,identical,\frac { 9 } { 7 },\frac { 9 } { 7 },95x160,82x137,false
UN19wb_1114_em_1080,identical,P f,P f,175x187,68x71,false
UN19wb_1114_em_1081,residual,\sin ^ { 2 } { y },\sin ^ { 2 } y,243x143,150x92,false
UN19wb_1114_em_1082,identical,X = L \cos ( s ) \cos ( t ),X = L \cos ( s ) \cos ( t ),578x141,333x89,false
UN19wb_1114_em_1083,identical,C _ { f } = - i \sin \pi \alpha,C _ { f } = - i \sin \pi \alpha,418x152,400x145,false
UN19wb_1114_em_1084,identical,a \neq 5,a \neq 5,138x80,101x62,false
UN19wb_1114_em_1085,only_limits,\sum _ { i = 1 } ^ { n } e ^ { - \theta _ { i } } \sum _ { i = 1 } ^ { n } e ^ { + \theta _ { i } },\sum \limits _ { i = 1 } ^ { n } e ^ { - \theta _ { i } } \sum \limits _ { i = 1 } ^ { n } e ^ { + \theta _ { i } },360x140,564x209,false
UN19wb_1114_em_1086,identical,[ 3 ] [ 3 ] [ 4 ],[ 3 ] [ 3 ] [ 4 ],379x149,144x67,false
UN19wb_1114_em_1087,identical,1 - \sum \alpha _ { i },1 - \sum \alpha _ { i },290x130,162x79,false
UN19wb_1114_em_1088,identical,y = y _ { b } - y _ { a },y = y _ { b } - y _ { a },279x116,153x71,false
UN19wb_1114_em_1089,identical,x _ { 2 } = \sin \theta \sin \phi,x _ { 2 } = \sin \theta \sin \phi,450x104,451x103,false
UN19wb_1114_em_1090,identical,x _ { a b c } = x _ { a } + x _ { b } - x _ { c },x _ { a b c } = x _ { a } + x _ { b } - x _ { c },509x69,793x92,false
UN19wb_1114_em_1091,identical,2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },623x141,473x112,false
UN19wb_1114_em_1092,identical,\log ( x ^ { 2 } + y ^ { 2 } ),\log ( x ^ { 2 } + y ^ { 2 } ),406x160,225x96,false
UN19wb_1114_em_1093,identical,L _ { a b } = x ^ { a } p _ { b } - x ^ { b } p _ { a },L _ { a b } = x ^ { a } p _ { b } - x ^ { b } p _ { a },467x133,444x127,false
UN19wb_1114_em_1094,identical,x < \frac { 1 } { \sqrt [ 3 ] { a } },x < \frac { 1 } { \sqrt [ 3 ] { a } },268x141,251x132,false
UN19wb_1115_em_1095,identical,6 4 x ^ { 6 } - 8 0 x ^ { 4 } + 2 4 x ^ { 2 } - 1,6 4 x ^ { 6 } - 8 0 x ^ { 4 } + 2 4 x ^ { 2 } - 1,500x69,904x105,false
UN19wb_1115_em_1096,identical,e ^ { - \alpha \sqrt { 1 - e ^ { 2 } } x ^ { 0 } },e ^ { - \alpha \sqrt { 1 - e ^ { 2 } } x ^ { 0 } },264x117,453x188,false
UN19wb_1115_em_1097,identical,\int d ^ { 1 1 } x \sqrt { g } G _ { A B C 1 1 } G ^ { A B C 1 1 },\int d ^ { 1 1 } x \sqrt { g } G _ { A B C 1 1 } G ^ { A B C 1 1 },435x122,513x139,false
UN19wb_1115_em_1098,identical,"[ a ^ { x } b , a ^ { y } b ] = a ^ { 2 ( x - y ) }","[ a ^ { x } b , a ^ { y } b ] = a ^ { 2 ( x - y ) }",508x104,610x120,false
UN19wb_1115_em_1099,identical,0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0,0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0,654x78,697x81,false
UN19wb_1115_em_1100,only_limits,\lim _ { x \rightarrow \pm \infty } V ( x ) = 0,\lim \limits _ { x \rightarrow \pm \infty } V ( x ) = 0,332x91,469x119,false
UN19wb_1115_em_1101,identical,y ^ { j } y ^ { k } = y ^ { j + k },y ^ { j } y ^ { k } = y ^ { j + k },288x99,376x122,false
UN19wb_1115_em_1102,residual,\frac { 3 } { 2 } \times \frac 3 2,\frac { 3 } { 2 } \times \frac { 3 } { 2 },217x126,242x139,false
UN19wb_1115_em_1103,identical,\frac { + 1 } { \sqrt { 2 } },\frac { + 1 } { \sqrt { 2 } },125x136,121x132,false
UN19wb_1115_em_1104,identical,c < c _ { c r },c < c _ { c r },218x80,213x78,false
UN19wb_1115_em_1105,identical,a b a ^ { - 1 } b ^ { - 1 },a b a ^ { - 1 } b ^ { - 1 },318x110,318x109,false
UN19wb_1115_em_1106,identical,\int d y \int d x,\int d y \int d x,208x104,178x90,false
UN19wb_1115_em_1107,identical,\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },363x126,307x109,false
UN19wb_1115_em_1108,identical,3 l - ( e _ { 1 } + e _ { 3 } + e _ { 5 } + 2 e _ { 7 } + e _ { 8 } ),3 l - ( e _ { 1 } + e _ { 3 } + e _ { 5 } + 2 e _ { 7 } + e _ { 8 } ),660x97,635x94,false
UN19wb_1115_em_1109,identical,\tan \theta / 2,\tan \theta / 2,279x99,214x80,false
UN19wb_1116_em_1110,identical,\frac { 1 } { x _ { 3 } - x _ { 1 } },\frac { 1 } { x _ { 3 } - x _ { 1 } },206x143,281x191,false
UN19wb_1116_em_1111,identical,x \rightarrow x + \frac { 1 } { 3 } ( 2 a + b ),x \rightarrow x + \frac { 1 } { 3 } ( 2 a + b ),470x95,567x109,false
UN19wb_1116_em_1112,identical,\int R ^ { n },\int R ^ { n },93x99,75x80,false
UN19wb_1116_em_1113,identical,b _ { 4 } = \frac { a _ { 1 } b _ { 2 } - a _ { 2 } b _ { 1 } + a _ { 4 } ( b _ { 1 } - b _ { 2 } ) } { a _ { 1 } - a _ { 2 } },b _ { 4 } = \frac { a _ { 1 } b _ { 2 } - a _ { 2 } b _ { 1 } + a _ { 4 } ( b _ { 1 } - b _ { 2 } ) } { a _ { 1 } - a _ { 2 } },603x132,971x197,false
UN19wb_1116_em_1114,identical,Y \times Y,Y \times Y,154x91,146x86,false
UN19wb_1116_em_1115,identical,z ( s ) = \sin \theta \cos \phi r _ { 1 } + \sin \theta \sin \phi r _ { 2 } + \cos \theta r _ { 3 },z ( s ) = \sin \theta \cos \phi r _ { 1 } + \sin \theta \sin \phi r _ { 2 } + \cos \theta r _ { 3 },613x65,1144x99,false
UN19wb_1116_em_1116,identical,( a - b ) - ( k - b - c ) \times ( a - b ) = ( a - k + c ) \times ( a - b ),( a - b ) - ( k - b - c ) \times ( a - b ) = ( a - k + c ) \times ( a - b ),661x78,975x103,false
UN19wb_1116_em_1117,identical,a t ^ { - 1 } + b t ^ { - 2 },a t ^ { - 1 } + b t ^ { - 2 },258x105,258x105,false
UN19wb_1116_em_1118,only_limits,\sum _ { b } I _ { a b },\sum \limits _ { b } I _ { a b },191x104,203x109,false
UN19wb_1116_em_1119,identical,F ( x ) = x ( 1 + \frac { x } { a } ),F ( x ) = x ( 1 + \frac { x } { a } ),373x92,397x96,false
UN19wb_1116_em_1120,identical,[ a _ { 1 } ] \times [ a _ { 2 } ] \times [ a _ { 3 } ],[ a _ { 1 } ] \times [ a _ { 2 } ] \times [ a _ { 3 } ],445x115,384x101,false
UN19wb_1116_em_1121,only_limits,\lim _ { r \rightarrow 0 } f ( r ) = \sqrt { r },\lim \limits _ { r \rightarrow 0 } f ( r ) = \sqrt { r },283x117,270x112,false
UN19wb_1116_em_1122,identical,\sqrt { \frac { p + 1 } { 2 } },\sqrt { \frac { p + 1 } { 2 } },146x152,103x107,false
UN19wb_1116_em_1123,identical,( n c _ { - n } b _ { - m } + m c - m b - n ),( n c _ { - n } b _ { - m } + m c - m b - n ),568x97,589x99,false
UN19wb_1116_em_1124,identical,x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 },x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 },425x134,429x134,false
UN19wb_1117_em_1125,identical,E ^ { \prime } = E _ { 1 } + E _ { 2 } - E _ { 3 },E ^ { \prime } = E _ { 1 } + E _ { 2 } - E _ { 3 },473x110,389x93,false
UN19wb_1117_em_1126,identical,3 + 7 + 1 2 7 = 1 3 7,3 + 7 + 1 2 7 = 1 3 7,575x96,355x68,false
UN19wb_1117_em_1127,identical,\frac { 1 } { \sqrt { 3 } },\frac { 1 } { \sqrt { 3 } },101x158,85x129,false
UN19wb_1117_em_1128,residual,| u | < \frac { 1 } { a } \tan ( \frac { a } { \sqrt { 1 + a ^ { 2 } } } \frac \pi 2 ),| u | < \frac { 1 } { a } \tan ( \frac { a } { \sqrt { 1 + a ^ { 2 } } } \frac { \pi } { 2 } ),459x108,483x112,false
UN19wb_1117_em_1129,identical,B = C,B = C,188x99,91x55,false
UN19wb_1117_em_1130,identical,( t - x ) ( t + x ) < 0,( t - x ) ( t + x ) < 0,439x126,279x87,false
UN19wb_1117_em_1131,identical,\int d ^ { n } x f g = \int d ^ { n } x g f,\int d ^ { n } x f g = \int d ^ { n } x g f,361x182,190x102,false
UN19wb_1117_em_1132,identical,\tan ( \theta / 2 ) \sin ^ { 2 } ( \theta / 2 ),\tan ( \theta / 2 ) \sin ^ { 2 } ( \theta / 2 ),423x104,310x82,false
UN19wb_1117_em_1133,identical,( n + 1 ) \times ( n + 1 ) \times \ldots \times ( n + 1 ),( n + 1 ) \times ( n + 1 ) \times \ldots \times ( n + 1 ),519x99,489x93,false
UN19wb_1117_em_1134,identical,\frac { 1 } { 2 } \leq x \leq \frac { 3 } { 2 },\frac { 1 } { 2 } \leq x \leq \frac { 3 } { 2 },219x104,273x124,false
UN19wb_1117_em_1135,identical,f _ { n - 1 } ( x ) = b _ { n - 1 } x ^ { n - 1 } + \ldots + b _ { 0 },f _ { n - 1 } ( x ) = b _ { n - 1 } x ^ { n - 1 } + \ldots + b _ { 0 },517x88,712x112,false
UN19wb_1117_em_1136,identical,1 + 1 2 + 1 2 + 2 + 1 8 + 1 2 + 6 = 6 3,1 + 1 2 + 1 2 + 2 + 1 8 + 1 2 + 6 = 6 3,595x72,763x84,false
UN19wb_1117_em_1137,identical,\frac { i } { k + i } = 1 - \frac { k } { k + i },\frac { i } { k + i } = 1 - \frac { k } { k + i },267x115,407x165,false
UN19wb_1117_em_1138,identical,\frac { \sqrt { 5 } } { 3 },\frac { \sqrt { 5 } } { 3 },93x131,87x120,false
UN19wb_1117_em_1139,identical,"1 , ( \frac { 1 - q ^ { 2 } \sqrt { x } } { q ^ { 2 } - \sqrt { x } } ) , ( \frac { 1 + q ^ { 2 } \sqrt { x } } { q ^ { 2 } + \sqrt { x } } )","1 , ( \frac { 1 - q ^ { 2 } \sqrt { x } } { q ^ { 2 } - \sqrt { x } } ) , ( \frac { 1 + q ^ { 2 } \sqrt { x } } { q ^ { 2 } + \sqrt { x } } )",491x189,268x111,false
UN19wb_1118_em_1140,identical,f ( y ) = y ^ { \frac { 1 } { n - 2 } },f ( y ) = y ^ { \frac { 1 } { n - 2 } },273x115,242x104,false
UN19wb_1118_em_1141,identical,\frac { 7 7 7 } { 4 0 0 },\frac { 7 7 7 } { 4 0 0 },132x109,165x134,false
UN19wb_1118_em_1142,identical,a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } ),a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } ),538x93,565x96,false
UN19wb_1118_em_1143,identical,2 + 4 + 4 + \ldots,2 + 4 + 4 + \ldots,277x83,308x89,false
UN19wb_1118_em_1144,identical,x _ { j } ^ { 2 } + x _ { j } = x _ { j } ( x _ { j } + 1 ),x _ { j } ^ { 2 } + x _ { j } = x _ { j } ( x _ { j } + 1 ),411x106,557x136,false
UN19wb_1118_em_1145,identical,\int d ^ { 4 } x \sqrt { g },\int d ^ { 4 } x \sqrt { g },213x154,103x78,false
UN19wb_1118_em_1146,identical,T ^ { a a } = T ^ { x ^ { 2 } x ^ { 2 } } + \ldots + T ^ { x ^ { d } x ^ { d } },T ^ { a a } = T ^ { x ^ { 2 } x ^ { 2 } } + \ldots + T ^ { x ^ { d } x ^ { d } },571x110,983x171,false
UN19wb_1118_em_1147,identical,+ 1 3 + 1 7 + 1 9,+ 1 3 + 1 7 + 1 9,321x80,313x78,false
UN19wb_1118_em_1148,only_limits,"Y ( x , z ) = \sum _ { n } x _ { n } z ^ { - n - h _ { x } }","Y ( x , z ) = \sum \limits _ { n } x _ { n } z ^ { - n - h _ { x } }",395x123,561x165,false
UN19wb_1118_em_1149,identical,C t = t C,C t = t C,245x100,161x72,false
UN19wb_1118_em_1150,identical,"( + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , - \frac { 1 } { 2 } , + \frac { 1 } { 2 } )","( + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , - \frac { 1 } { 2 } , + \frac { 1 } { 2 } )",388x110,489x132,false
UN19wb_1118_em_1151,identical,\cos ( m X ) \cos ( Y / R ),\cos ( m X ) \cos ( Y / R ),390x95,388x94,false
UN19wb_1118_em_1152,identical,( 1 - x ) ^ { 1 / 2 } \log ( 1 - x ),( 1 - x ) ^ { 1 / 2 } \log ( 1 - x ),485x129,411x112,false
UN19wb_1118_em_1153,identical,e ^ { a + 1 } - e ^ { a },e ^ { a + 1 } - e ^ { a },251x110,395x162,false
UN19wb_1118_em_1154,only_limits,\lim _ { x \rightarrow \pm \infty } P ( \frac { e ^ { i k x } } { k } ),\lim \limits _ { x \rightarrow \pm \infty } P ( \frac { e ^ { i k x } } { k } ),277x129,390x175,false
UN19wb_1119_em_1155,identical,x \frac { P ( - x ) } { ( x P ( x ) ) ^ { 2 } },x \frac { P ( - x ) } { ( x P ( x ) ) ^ { 2 } },210x126,271x159,false
UN19wb_1119_em_1156,residual,\int d ^ { 3 } k ( \frac 1 { k ^ { 2 } - m ^ { 2 } } - \frac 1 { k ^ { 2 } } ),\int d ^ { 3 } k ( \frac { 1 } { k ^ { 2 } - m ^ { 2 } } - \frac { 1 } { k ^ { 2 } } ),449x142,401x128,false
UN19wb_1119_em_1157,identical,x ^ { 2 } + y ^ { 2 } + z ^ { k + 1 },x ^ { 2 } + y ^ { 2 } + z ^ { k + 1 },336x98,407x113,false
UN19wb_1119_em_1158,identical,b = - \int g,b = - \int g,186x93,118x65,false
UN19wb_1119_em_1159,identical,1 2 + 8 + 6 + 6 + 6,1 2 + 8 + 6 + 6 + 6,388x70,344x63,false
UN19wb_1119_em_1160,only_limits,\sum _ { i } p _ { i } = \sum _ { i } p _ { i } ^ { 2 } = 1,\sum \limits _ { i } p _ { i } = \sum \limits _ { i } p _ { i } ^ { 2 } = 1,370x119,445x139,false
UN19wb_1119_em_1161,identical,9 + 1 1 + 1 3,9 + 1 1 + 1 3,229x80,199x71,false
UN19wb_1119_em_1162,identical,( y + 1 ) ( c y ^ { 2 } + 1 ) ( c y ^ { 3 } + 3 c y ^ { 2 } - 2 y - 3 ) = 0,( y + 1 ) ( c y ^ { 2 } + 1 ) ( c y ^ { 3 } + 3 c y ^ { 2 } - 2 y - 3 ) = 0,758x89,774x89,false
UN19wb_1119_em_1163,identical,\lambda B _ { 1 2 } = \tan \alpha,\lambda B _ { 1 2 } = \tan \alpha,381x76,396x78,false
UN19wb_1119_em_1164,identical,r = \sqrt { ( x - x _ { 0 } ) ^ { 2 } + ( y - y _ { 0 } ) ^ { 2 } },r = \sqrt { ( x - x _ { 0 } ) ^ { 2 } + ( y - y _ { 0 } ) ^ { 2 } },649x123,562x108,false
UN19wb_1119_em_1165,identical,e \sin \frac { \theta } { 2 } = 1,e \sin \frac { \theta } { 2 } = 1,249x89,285x97,false
UN19wb_1119_em_1166,identical,q ^ { 2 } = \tan \theta,q ^ { 2 } = \tan \theta,258x94,244x89,false
UN19wb_1119_em_1167,identical,\{ x ^ { 0 } x ^ { 3 } x ^ { 4 } x ^ { 5 } x ^ { 6 } \},\{ x ^ { 0 } x ^ { 3 } x ^ { 4 } x ^ { 5 } x ^ { 6 } \},399x124,356x112,false
UN19wb_1119_em_1168,identical,h h,h h,117x97,63x55,false
UN19wb_1119_em_1169,only_limits,A = \sum _ { a } A ^ { a } t ^ { a },A = \sum \limits _ { a } A ^ { a } t ^ { a },290x106,266x98,false
UN19wb_1120_em_1170,identical,| | q q ^ { \prime } | | \leq | | q | | | | q ^ { \prime } | |,| | q q ^ { \prime } | | \leq | | q | | | | q ^ { \prime } | |,606x119,349x77,false
UN19wb_1120_em_1171,identical,z = \tan \mu,z = \tan \mu,286x76,354x88,false
UN19wb_1120_em_1172,identical,y ^ { 2 } = 4 x ^ { 3 } + A x + B,y ^ { 2 } = 4 x ^ { 3 } + A x + B,506x79,504x78,false
UN19wb_1120_em_1173,identical,f ( x ) = 1 + C _ { 1 } x + C _ { 2 } x ^ { 2 } + \ldots,f ( x ) = 1 + C _ { 1 } x + C _ { 2 } x ^ { 2 } + \ldots,532x95,645x109,false
UN19wb_1120_em_1174,identical,[ \frac { m + 1 } { 2 } ] \times [ \frac { m + 1 } { 2 } ],[ \frac { m + 1 } { 2 } ] \times [ \frac { m + 1 } { 2 } ],386x117,332x103,false
UN19wb_1120_em_1175,identical,\frac { n } { 2 } + \frac { 3 } { 2 },\frac { n } { 2 } + \frac { 3 } { 2 },182x96,229x117,false
UN19wb_1120_em_1176,identical,z \rightarrow \sqrt { z },z \rightarrow \sqrt { z },224x64,264x71,false
UN19wb_1120_em_1177,identical,\int d ^ { 3 } y,\int d ^ { 3 } y,126x108,101x87,false
UN19wb_1120_em_1178,identical,\tan \beta = 2,\tan \beta = 2,200x80,227x88,false
